delivery_id,po_id,delivery_date,delivery_status
14333,6362,2023-01-18 22:30:44,On Time
14334,13979,2024-06-16 10:22:20,On Time
14335,5556,2023-04-01 01:13:08,Early
14336,12793,2024-05-01 17:11:08,Delayed
14337,14955,2024-12-14 15:39:31,Delayed
14338,7113,2024-10-18 09:14:36,On Time
14339,7211,2023-04-28 04:59:27,On Time
14340,6702,2024-03-13 08:09:33,On Time
14341,7713,2023-09-30 10:09:17,Delayed
14342,11464,2025-01-08 06:21:24,On Time
14343,7317,2023-05-11 09:29:26,Delayed
14344,11470,2023-06-15 20:59:30,Early
14345,6611,2024-10-10 20:43:01,On Time
14346,9353,2024-08-24 22:54:47,On Time
14347,11344,2024-03-23 22:27:22,On Time
14348,9706,2023-10-16 06:11:45,On Time
14349,14320,2024-01-23 20:10:20,On Time
14350,10492,2024-05-15 19:39:59,On Time
14351,14097,2023-03-29 10:06:00,On Time
14352,13356,2023-12-30 12:57:51,On Time
14353,14329,2024-06-12 11:09:26,Delayed
14354,9711,2023-07-01 14:11:27,Early
14355,7026,2024-11-28 16:59:10,Delayed
14356,5106,2024-04-27 21:56:46,On Time
14357,9460,2024-12-31 07:43:08,On Time
14358,8093,2024-11-08 17:03:59,On Time
14359,14345,2024-03-07 21:56:20,On Time
14360,5699,2023-03-15 20:11:38,On Time
14361,13939,2024-10-01 08:57:34,On Time
14362,11072,2024-11-07 09:04:46,On Time
14363,10740,2023-11-10 23:04:49,On Time
14364,14153,2024-03-08 10:05:46,On Time
14365,8492,2023-09-23 00:13:07,Delayed
14366,8298,2024-03-05 08:46:46,Early
14367,7978,2024-10-27 13:34:57,Early
14368,5209,2024-09-25 12:55:03,On Time
14369,8317,2023-05-12 11:01:49,Delayed
14370,10408,2024-04-18 23:51:37,On Time
14371,12234,2023-08-30 08:05:19,Delayed
14372,6892,2023-12-06 07:56:25,Delayed
14373,14369,2023-11-09 20:15:06,On Time
14374,8507,2023-05-05 09:17:40,Early
14375,7040,2025-01-12 18:30:52,On Time
14376,8290,2023-12-11 16:41:24,On Time
14377,14645,2023-02-07 05:22:47,On Time
14378,11646,2023-12-16 16:00:15,Delayed
14379,9762,2024-09-09 20:12:31,On Time
14380,6618,2023-01-26 13:56:12,Delayed
14381,13187,2024-01-26 03:13:00,On Time
14382,5435,2024-09-21 03:51:55,On Time
14383,6647,2023-10-27 05:17:04,Delayed
14384,11668,2023-12-19 08:26:13,On Time
14385,10259,2024-03-09 08:14:41,On Time
14386,12191,2023-09-09 21:09:04,On Time
14387,6441,2024-11-26 02:53:31,On Time
14388,11096,2023-10-13 08:53:34,On Time
14389,11876,2025-01-06 22:08:30,On Time
14390,9444,2023-11-07 05:46:36,Delayed
14391,9861,2023-10-22 01:33:58,Delayed
14392,14126,2023-11-06 15:51:23,Delayed
14393,14339,2024-02-24 17:36:29,On Time
14394,12714,2023-06-29 14:35:15,On Time
14395,5381,2023-11-04 10:50:38,On Time
14396,14017,2023-06-23 16:38:08,On Time
14397,14731,2024-12-09 09:24:41,On Time
14398,12174,2024-03-12 11:24:58,Delayed
14399,6638,2023-07-16 18:10:02,On Time
14400,12544,2023-06-04 23:14:13,On Time
14401,5525,2024-02-10 08:48:41,On Time
14402,8108,2023-07-05 12:22:52,Delayed
14403,13143,2023-06-26 17:43:55,Delayed
14404,6094,2023-05-09 18:56:28,Delayed
14405,5105,2023-05-16 21:20:05,On Time
14406,6740,2024-04-18 02:16:15,Early
14407,8127,2023-08-20 06:09:54,Delayed
14408,6677,2024-05-27 15:44:15,On Time
14409,12905,2024-04-08 14:28:53,Delayed
14410,13028,2023-06-12 11:52:25,On Time
14411,9917,2023-06-04 12:00:08,On Time
14412,7935,2024-05-13 16:34:29,On Time
14413,10157,2024-11-18 07:50:56,On Time
14414,6043,2023-09-08 01:35:21,On Time
14415,14634,2023-10-18 23:05:25,Early
14416,6846,2024-01-31 11:57:27,On Time
14417,8502,2025-01-02 02:44:22,On Time
14418,6542,2024-12-31 21:09:01,On Time
14419,5467,2024-12-14 12:19:43,On Time
14420,7945,2023-02-27 20:50:47,Early
14421,9295,2023-01-18 02:20:26,On Time
14422,6592,2023-02-12 21:22:03,On Time
14423,9073,2024-12-11 02:38:15,Delayed
14424,8573,2023-01-23 15:34:22,On Time
14425,14386,2024-07-01 03:46:46,Early
14426,10979,2024-10-15 07:23:17,On Time
14427,5294,2023-04-22 21:41:05,Delayed
14428,14114,2023-04-01 12:43:16,Delayed
14429,10859,2023-04-27 20:57:54,On Time
14430,6339,2024-05-10 09:40:58,On Time
14431,10210,2024-07-20 18:06:50,Delayed
14432,8476,2025-01-07 09:44:56,On Time
14433,14734,2023-12-22 22:31:57,On Time
14434,7499,2023-12-01 04:15:04,Early
14435,14100,2024-09-13 18:09:30,On Time
14436,10729,2024-07-30 07:47:35,On Time
14437,12318,2024-12-04 04:12:45,On Time
14438,7494,2023-08-25 16:05:59,On Time
14439,8089,2023-04-03 06:46:02,Delayed
14440,11282,2024-06-09 08:22:18,On Time
14441,11796,2023-01-22 23:43:49,On Time
14442,10628,2023-08-08 16:27:17,Early
14443,8991,2023-09-13 15:45:01,Delayed
14444,8752,2023-06-29 13:17:02,On Time
14445,12242,2024-12-21 02:54:29,On Time
14446,7098,2023-05-31 20:56:57,Delayed
14447,8175,2024-12-25 23:20:21,On Time
14448,5388,2023-07-07 17:22:37,On Time
14449,5299,2023-06-11 23:44:28,On Time
14450,9435,2023-12-09 14:16:46,On Time
14451,9062,2024-06-10 21:35:39,Early
14452,5474,2023-01-08 22:35:21,Delayed
14453,10058,2023-05-28 03:50:52,On Time
14454,10290,2024-01-26 00:35:26,Delayed
14455,9109,2024-06-07 08:56:48,On Time
14456,13641,2023-04-14 07:25:03,On Time
14457,7222,2023-09-21 15:50:17,Delayed
14458,10252,2023-05-06 19:49:41,On Time
14459,8612,2024-03-19 10:16:07,Delayed
14460,7643,2023-05-16 22:50:38,On Time
14461,6921,2023-10-02 12:46:40,On Time
14462,12076,2024-06-10 01:55:10,Early
14463,10995,2023-02-09 18:54:34,On Time
14464,7317,2023-08-19 07:47:22,On Time
14465,6275,2023-01-22 22:57:41,On Time
14466,14808,2024-12-03 10:26:32,Delayed
14467,9984,2025-01-09 13:08:05,On Time
14468,12835,2024-02-19 02:24:01,Delayed
14469,8619,2023-11-26 09:05:04,On Time
14470,5260,2023-11-18 16:10:27,On Time
14471,8207,2024-07-05 03:47:49,Early
14472,14705,2024-03-02 16:47:53,On Time
14473,10179,2023-03-10 14:47:21,On Time
14474,10359,2024-09-09 01:04:56,Delayed
14475,9508,2024-11-21 09:32:20,Delayed
14476,11459,2023-08-08 10:41:58,On Time
14477,12542,2024-07-16 11:45:57,Delayed
14478,8509,2023-01-17 18:45:09,Delayed
14479,12306,2024-05-11 15:48:24,On Time
14480,9995,2024-05-18 13:38:12,On Time
14481,13424,2024-11-09 11:56:33,Early
14482,11755,2023-08-15 21:35:19,On Time
14483,13922,2024-06-14 08:24:30,On Time
14484,10517,2024-07-22 03:32:42,On Time
14485,10869,2024-05-06 13:30:05,On Time
14486,10800,2023-07-28 17:25:34,Delayed
14487,7930,2024-04-22 10:25:01,On Time
14488,13510,2024-10-30 14:20:30,On Time
14489,6531,2023-11-16 04:55:09,Early
14490,12914,2024-02-14 04:04:52,Delayed
14491,14303,2023-05-02 00:36:45,On Time
14492,5716,2024-05-15 22:38:40,On Time
14493,14534,2024-11-24 14:12:30,Delayed
14494,12528,2023-12-15 05:35:15,Early
14495,8313,2024-06-21 22:56:56,On Time
14496,12224,2023-09-29 21:37:52,On Time
14497,10193,2023-05-19 09:15:35,On Time
14498,12028,2023-10-10 18:51:35,On Time
14499,5202,2023-02-06 18:53:12,On Time
14500,7141,2024-01-04 05:45:44,Delayed
14501,14865,2023-11-28 04:09:16,On Time
14502,14249,2023-06-22 13:09:41,On Time
14503,8672,2024-09-11 00:24:44,On Time
14504,13611,2024-05-05 23:30:44,On Time
14505,12371,2024-09-07 13:30:35,On Time
14506,7599,2023-09-23 13:50:19,On Time
14507,13818,2024-01-08 21:30:53,On Time
14508,6945,2023-09-29 14:30:53,Early
14509,7930,2023-05-18 16:51:50,Delayed
14510,8384,2023-05-23 14:37:44,Delayed
14511,8541,2024-09-08 04:31:00,Delayed
14512,5394,2023-12-29 09:36:11,On Time
14513,12011,2023-08-09 16:45:22,Delayed
14514,11778,2024-07-21 04:16:40,Early
14515,13824,2023-03-20 02:34:38,On Time
14516,5322,2023-07-21 12:23:05,Early
14517,9670,2023-04-16 17:38:04,On Time
14518,6694,2023-07-14 00:20:16,On Time
14519,6064,2024-12-18 20:30:37,On Time
14520,12922,2023-03-16 22:48:32,Early
14521,8112,2024-05-26 10:31:05,On Time
14522,14669,2023-12-01 00:34:05,Delayed
14523,8262,2023-07-28 19:19:06,On Time
14524,8087,2024-02-12 05:38:03,On Time
14525,8812,2023-01-23 11:59:15,Delayed
14526,8352,2024-07-31 15:59:29,On Time
14527,12081,2023-02-12 01:48:38,On Time
14528,14151,2024-09-30 06:23:29,On Time
14529,9144,2023-06-01 08:20:14,On Time
14530,11333,2024-09-23 05:19:50,On Time
14531,11448,2024-05-18 14:56:23,Delayed
14532,14775,2023-06-13 15:18:51,On Time
14533,12864,2024-12-10 10:45:30,On Time
14534,8177,2023-04-12 17:47:51,On Time
14535,7417,2023-02-05 01:25:54,On Time
14536,12669,2023-02-15 21:01:28,Delayed
14537,13652,2024-04-10 05:02:49,On Time
14538,7312,2024-01-21 12:16:15,On Time
14539,6230,2023-05-07 07:51:21,On Time
14540,6531,2023-05-13 23:42:07,On Time
14541,14580,2023-11-01 19:56:25,Delayed
14542,7798,2024-05-08 01:14:45,On Time
14543,6364,2024-01-16 10:14:43,On Time
14544,9503,2023-11-11 23:22:31,On Time
14545,5453,2024-12-15 05:24:03,Delayed
14546,8905,2023-11-22 18:26:59,Delayed
14547,10997,2024-06-26 02:36:58,On Time
14548,5578,2024-08-05 18:05:59,Early
14549,8920,2024-04-03 09:48:03,Delayed
14550,12318,2023-03-25 03:43:27,On Time
14551,8265,2023-05-08 16:59:12,Delayed
14552,6932,2023-12-16 17:01:57,On Time
14553,9243,2023-07-11 10:15:55,Early
14554,13182,2023-09-12 08:53:27,On Time
14555,5183,2024-11-27 23:35:25,On Time
14556,13428,2024-07-01 19:27:09,Early
14557,5638,2023-12-06 00:12:50,On Time
14558,8006,2024-05-08 03:52:53,On Time
14559,8473,2024-02-14 04:38:56,Delayed
14560,5525,2024-05-14 06:59:54,Delayed
14561,10660,2023-08-29 11:02:44,Delayed
14562,7371,2024-11-25 07:09:57,On Time
14563,14477,2023-02-17 13:19:35,On Time
14564,6636,2023-03-14 08:18:14,On Time
14565,14916,2024-04-30 04:45:57,On Time
14566,9433,2023-09-28 11:12:49,On Time
14567,12468,2024-09-29 16:32:43,On Time
14568,9215,2024-06-16 07:49:27,On Time
14569,14774,2024-02-27 21:37:27,On Time
14570,5580,2023-12-22 17:36:26,On Time
14571,12851,2023-09-25 11:53:24,On Time
14572,8942,2023-12-31 13:05:54,On Time
14573,13388,2023-02-17 02:46:51,On Time
14574,13525,2023-06-04 22:06:47,On Time
14575,8092,2024-07-07 16:41:40,On Time
14576,9719,2023-07-23 04:21:38,On Time
14577,13850,2024-04-02 05:08:24,On Time
14578,13896,2024-02-07 16:30:16,On Time
14579,10553,2024-01-31 02:23:39,On Time
14580,9979,2023-08-10 13:27:10,On Time
14581,14642,2024-01-04 22:30:14,On Time
14582,6253,2023-09-09 01:03:40,On Time
14583,13716,2024-03-17 12:30:47,On Time
14584,7423,2023-03-31 22:51:56,Delayed
14585,13228,2024-12-18 00:39:16,On Time
14586,13968,2024-11-12 00:28:36,Delayed
14587,5028,2023-08-19 13:14:12,On Time
14588,12540,2023-05-31 11:38:38,Delayed
14589,5086,2023-06-01 19:21:37,On Time
14590,11910,2023-06-21 18:58:58,On Time
14591,9282,2023-05-29 08:58:15,On Time
14592,9654,2025-01-10 06:50:53,On Time
14593,13034,2023-06-02 00:11:40,Delayed
14594,12665,2024-06-25 20:32:30,On Time
14595,10067,2024-09-03 22:35:04,On Time
14596,5257,2023-08-06 20:53:01,On Time
14597,6448,2024-03-11 05:58:54,On Time
14598,10701,2024-05-02 00:20:53,Delayed
14599,9600,2023-09-03 22:20:46,On Time
14600,8344,2023-12-28 14:12:42,On Time
14601,5694,2023-08-15 22:42:37,On Time
14602,13675,2023-02-22 06:12:19,On Time
14603,8666,2025-01-03 05:09:58,On Time
14604,7675,2024-12-03 13:49:03,Delayed
14605,5351,2023-03-23 04:03:47,On Time
14606,13841,2023-01-19 12:24:38,On Time
14607,12045,2024-07-08 09:41:40,Delayed
14608,13420,2024-09-09 20:44:49,Early
14609,7064,2025-01-03 16:07:35,Early
14610,10930,2024-11-01 03:12:41,Delayed
14611,13617,2024-11-12 07:32:42,On Time
14612,12414,2023-01-10 01:59:29,Delayed
14613,6822,2023-11-12 22:14:29,Delayed
14614,9890,2024-11-19 13:41:23,On Time
14615,6586,2023-09-06 01:17:08,On Time
14616,14871,2023-01-14 05:34:56,On Time
14617,9660,2023-05-17 08:51:49,On Time
14618,7281,2023-11-18 05:52:59,On Time
14619,8750,2024-06-28 13:14:51,Delayed
14620,7539,2023-03-18 20:21:46,On Time
14621,14209,2023-01-10 08:23:41,Delayed
14622,5444,2023-08-11 03:58:06,On Time
14623,7068,2023-03-12 14:36:07,On Time
14624,13303,2023-10-26 19:16:32,Early
14625,7535,2023-09-09 09:52:08,On Time
14626,5089,2024-12-03 11:42:38,Delayed
14627,8391,2023-12-19 19:32:33,On Time
14628,10238,2024-09-26 01:44:30,On Time
14629,11578,2024-01-01 21:05:56,Early
14630,6942,2023-09-12 21:51:59,On Time
14631,8311,2023-08-28 07:06:57,On Time
14632,13264,2024-03-10 03:45:08,On Time
14633,5822,2024-03-13 06:56:47,Delayed
14634,13073,2023-11-14 20:28:56,Delayed
14635,5816,2024-07-16 03:08:37,On Time
14636,13596,2023-05-03 09:51:30,On Time
14637,6699,2024-10-08 20:24:11,On Time
14638,12363,2024-05-25 12:13:43,Early
14639,10692,2024-08-02 13:35:41,On Time
14640,10730,2023-08-30 07:42:56,On Time
14641,6954,2024-05-02 18:27:52,On Time
14642,9964,2023-09-22 00:35:20,Early
14643,10987,2023-06-01 18:38:23,On Time
14644,12753,2023-03-10 02:20:03,On Time
14645,9992,2023-10-22 06:59:24,On Time
14646,8802,2024-04-09 21:24:55,On Time
14647,13448,2023-07-22 00:23:38,On Time
14648,6932,2023-08-16 03:21:33,On Time
14649,6112,2023-09-23 10:15:09,On Time
14650,5873,2024-10-10 22:24:47,On Time
14651,12955,2024-02-07 05:12:10,Delayed
14652,9588,2024-06-09 17:26:10,On Time
14653,11480,2023-02-01 17:30:36,On Time
14654,6562,2024-02-12 17:48:37,Delayed
14655,10527,2024-06-27 02:10:49,Delayed
14656,9458,2023-08-26 06:45:45,On Time
14657,10561,2024-07-10 22:04:23,On Time
14658,12882,2024-11-25 14:09:14,On Time
14659,14086,2024-08-18 13:46:00,On Time
14660,12716,2024-01-24 07:03:03,Early
14661,7685,2023-07-27 05:39:36,On Time
14662,14439,2023-01-10 04:45:07,Delayed
14663,5747,2024-02-08 15:12:41,Delayed
14664,10244,2025-01-08 04:07:12,On Time
14665,11827,2023-07-22 20:43:34,On Time
14666,9086,2024-10-28 12:25:46,On Time
14667,11118,2024-07-17 06:23:39,Delayed
14668,6007,2023-03-19 14:12:25,On Time
14669,13130,2024-07-26 05:27:15,On Time
14670,9311,2024-08-25 13:49:36,On Time
14671,14083,2024-06-24 21:56:18,On Time
14672,7877,2024-10-06 00:30:30,On Time
14673,14824,2024-02-20 22:19:06,On Time
14674,7027,2023-12-12 04:33:38,On Time
14675,10557,2024-09-30 08:14:40,Delayed
14676,9108,2023-07-30 09:31:34,On Time
14677,10242,2024-07-01 08:07:03,On Time
14678,10670,2024-08-23 18:24:30,Delayed
14679,10400,2024-09-09 05:17:08,Delayed
14680,13934,2024-03-07 00:02:29,On Time
14681,8009,2024-06-14 01:24:13,On Time
14682,12496,2023-05-06 23:04:50,On Time
14683,8663,2024-02-12 02:57:17,On Time
14684,10421,2023-07-19 16:10:12,On Time
14685,7912,2024-08-25 02:41:54,On Time
14686,11898,2024-12-07 14:02:20,Delayed
14687,10486,2023-02-21 14:18:25,On Time
14688,10839,2024-04-29 01:28:29,On Time
14689,5774,2024-09-04 11:26:17,On Time
14690,7145,2024-05-05 02:34:18,Delayed
14691,14185,2024-03-10 07:58:46,On Time
14692,10981,2024-05-16 06:47:07,Delayed
14693,11398,2023-07-15 13:48:23,On Time
14694,13142,2024-09-16 23:23:55,On Time
14695,8238,2024-01-02 17:46:25,On Time
14696,13196,2023-06-26 03:36:01,On Time
14697,10583,2023-04-19 18:26:51,On Time
14698,11289,2023-07-01 01:15:02,Early
14699,13357,2023-01-23 21:31:50,Delayed
14700,6898,2023-03-11 05:20:06,On Time
14701,10434,2023-03-22 10:43:12,On Time
14702,7568,2023-12-17 12:24:49,On Time
14703,13131,2024-10-05 21:15:51,On Time
14704,10718,2024-12-16 13:38:32,On Time
14705,11753,2024-01-07 02:06:33,On Time
14706,7560,2024-01-25 01:03:24,Early
14707,14531,2023-05-16 01:09:42,Delayed
14708,9638,2023-04-30 17:58:52,On Time
14709,5613,2024-04-01 16:46:56,On Time
14710,12747,2023-05-25 19:00:30,On Time
14711,6885,2024-10-06 05:30:54,On Time
14712,9025,2024-07-12 02:02:03,Early
14713,8135,2024-05-02 11:57:23,Delayed
14714,14248,2024-08-27 19:05:13,On Time
14715,6623,2024-01-09 11:03:03,On Time
14716,8283,2024-10-10 03:49:51,On Time
14717,7611,2023-10-05 09:11:40,On Time
14718,8070,2024-01-23 09:04:20,On Time
14719,11487,2023-07-13 18:51:28,On Time
14720,6256,2023-06-12 21:09:58,On Time
14721,7661,2023-03-23 10:21:25,On Time
14722,14235,2023-04-12 13:20:08,On Time
14723,9453,2024-10-02 08:02:27,On Time
14724,14635,2024-05-04 17:03:15,On Time
14725,12103,2024-01-19 10:03:51,On Time
14726,9177,2023-11-08 11:25:01,On Time
14727,8687,2024-01-02 10:15:25,On Time
14728,10238,2024-02-10 23:33:39,Delayed
14729,12662,2023-12-10 04:33:38,On Time
14730,5791,2023-01-16 08:43:34,On Time
14731,13417,2024-12-18 10:17:16,On Time
14732,8035,2023-07-20 10:04:04,On Time
14733,5226,2023-10-05 15:44:40,On Time
14734,10349,2024-02-24 10:38:44,Delayed
14735,11467,2023-09-03 15:36:08,On Time
14736,8180,2024-08-09 02:36:37,Early
14737,14004,2023-03-18 11:19:49,Delayed
14738,9224,2025-01-05 18:21:30,Delayed
14739,12521,2024-04-02 13:58:22,On Time
14740,9067,2024-10-01 20:18:13,On Time
14741,9363,2023-07-21 17:56:06,On Time
14742,10024,2024-04-20 01:32:27,On Time
14743,9310,2024-01-25 10:52:10,On Time
14744,5247,2024-10-04 00:41:39,Delayed
14745,10738,2023-03-21 06:04:51,Early
14746,6619,2024-08-26 00:34:00,On Time
14747,13613,2024-08-14 08:56:30,On Time
14748,10161,2023-05-29 22:23:50,On Time
14749,6372,2024-02-19 06:31:54,On Time
14750,12729,2024-07-15 04:34:01,On Time
14751,9239,2024-10-12 07:43:49,Delayed
14752,7613,2024-06-06 21:04:16,Delayed
14753,7081,2024-11-10 05:17:26,Early
14754,10920,2024-05-21 11:40:21,On Time
14755,9325,2024-02-02 14:01:31,On Time
14756,12798,2024-10-13 11:42:43,Delayed
14757,7736,2024-02-16 00:04:44,Delayed
14758,11084,2024-01-23 00:51:51,Delayed
14759,12353,2023-05-16 01:39:18,On Time
14760,14022,2023-05-18 19:27:03,Early
14761,8059,2023-12-15 15:06:16,On Time
14762,14042,2024-03-03 02:05:20,Early
14763,10335,2024-07-18 21:40:47,Delayed
14764,6154,2023-12-22 12:27:14,On Time
14765,9941,2024-12-27 21:06:25,Early
14766,8080,2024-08-05 23:42:42,On Time
14767,5403,2023-11-13 23:17:14,Early
14768,7976,2023-09-17 06:08:42,On Time
14769,14795,2024-07-06 22:15:43,On Time
14770,12537,2024-11-11 01:04:17,On Time
14771,10920,2024-02-25 13:03:54,On Time
14772,11761,2024-05-02 06:17:09,Early
14773,5981,2023-03-24 14:04:08,On Time
14774,11681,2023-01-21 13:05:37,Delayed
14775,7385,2024-02-29 13:37:07,Delayed
14776,13991,2024-07-07 04:29:56,On Time
14777,6367,2023-04-04 07:25:40,Delayed
14778,7939,2024-12-13 11:46:06,On Time
14779,6263,2024-02-28 09:28:45,On Time
14780,12660,2023-03-21 16:01:04,On Time
14781,11188,2024-05-26 19:32:12,Delayed
14782,13496,2024-01-25 10:28:37,Delayed
14783,14886,2023-04-08 15:24:29,On Time
14784,7317,2024-11-28 17:12:52,Early
14785,12910,2023-01-08 16:50:20,On Time
14786,5922,2023-02-15 05:17:41,On Time
14787,12115,2024-02-16 07:17:03,Delayed
14788,11575,2023-12-30 03:01:17,On Time
14789,13613,2023-12-17 05:15:15,Delayed
14790,10530,2024-10-30 06:13:14,On Time
14791,8810,2024-01-10 22:01:09,On Time
14792,6167,2024-05-26 14:20:56,On Time
14793,13732,2023-10-25 19:00:48,On Time
14794,11269,2024-06-29 04:09:34,On Time
14795,10332,2024-06-16 06:25:25,On Time
14796,10030,2024-01-08 05:17:04,On Time
14797,6461,2023-05-08 00:30:51,Delayed
14798,9688,2023-09-17 20:13:10,On Time
14799,10358,2023-11-29 08:43:15,On Time
14800,9740,2024-11-16 10:48:37,On Time
14801,5328,2023-11-11 05:32:31,On Time
14802,10239,2023-12-27 04:22:52,On Time
14803,13544,2023-09-07 07:49:46,Delayed
14804,10133,2024-01-18 18:43:16,On Time
14805,9733,2024-03-21 09:10:47,On Time
14806,8909,2024-05-28 22:03:42,On Time
14807,10292,2023-08-16 07:53:54,On Time
14808,13426,2024-11-10 11:05:04,Delayed
14809,8123,2024-03-05 22:28:10,Delayed
14810,9877,2024-01-24 07:34:53,On Time
14811,7729,2024-08-15 20:06:17,On Time
14812,14125,2023-10-21 08:19:51,On Time
14813,12996,2024-02-26 08:12:35,Delayed
14814,6824,2024-11-11 02:01:26,On Time
14815,8501,2023-01-06 18:51:47,Delayed
14816,9074,2024-02-13 18:29:10,On Time
14817,14053,2024-05-03 09:48:45,On Time
14818,6231,2024-08-30 11:55:44,On Time
14819,9396,2023-03-02 20:14:25,On Time
14820,11052,2023-07-16 08:41:56,On Time
14821,6477,2023-02-27 20:12:14,On Time
14822,7024,2023-02-17 12:04:10,On Time
14823,7597,2023-08-10 02:23:21,Delayed
14824,12841,2024-12-24 15:39:01,Delayed
14825,12122,2024-08-17 19:57:21,Early
14826,7431,2023-11-20 10:28:48,On Time
14827,12955,2023-04-16 23:49:12,On Time
14828,11944,2023-01-10 06:56:12,On Time
14829,5534,2024-09-19 04:51:43,Delayed
14830,6257,2023-09-03 15:24:38,On Time
14831,6658,2024-02-06 21:08:13,On Time
14832,14345,2024-11-10 02:04:05,On Time
14833,6753,2023-07-06 16:04:12,On Time
14834,14876,2024-09-07 09:46:16,On Time
14835,11714,2024-03-17 00:58:31,On Time
14836,7979,2023-10-19 14:46:43,On Time
14837,9333,2023-01-18 05:58:44,On Time
14838,8654,2024-01-22 10:41:37,On Time
14839,8014,2023-10-21 11:10:40,On Time
14840,13893,2024-02-13 00:27:09,On Time
14841,12653,2023-03-22 03:56:53,On Time
14842,12101,2024-03-06 08:45:22,On Time
14843,9867,2024-01-12 22:43:38,On Time
14844,6765,2024-12-17 04:43:41,Delayed
14845,6123,2023-10-15 12:52:00,On Time
14846,8831,2024-08-07 06:36:21,On Time
14847,11701,2024-07-20 04:40:07,On Time
14848,7959,2023-11-27 05:54:21,Delayed
14849,14615,2023-01-19 00:22:33,On Time
14850,6541,2023-03-15 20:57:23,On Time
14851,13715,2024-02-22 19:20:09,On Time
14852,10468,2024-06-05 00:22:38,On Time
14853,12054,2024-07-03 07:13:43,On Time
14854,10671,2023-06-17 09:55:54,On Time
14855,6739,2024-04-12 12:51:59,Delayed
14856,9190,2024-10-11 22:37:45,On Time
14857,7534,2025-01-06 09:57:22,Delayed
14858,10270,2024-06-22 00:10:54,On Time
14859,13691,2024-08-09 02:45:00,On Time
14860,7419,2024-03-06 17:18:22,Early
14861,10077,2023-07-11 22:32:42,Delayed
14862,5485,2024-09-18 12:47:41,On Time
14863,5665,2023-11-17 13:24:54,On Time
14864,8455,2023-02-11 01:36:18,Delayed
14865,5628,2024-08-11 09:35:10,Early
14866,14877,2024-07-13 23:29:41,Delayed
14867,13924,2024-05-14 07:02:43,Delayed
14868,9288,2023-11-23 21:27:49,On Time
14869,14437,2023-03-11 06:42:14,Early
14870,10167,2023-03-26 17:30:31,On Time
14871,8875,2024-03-30 04:00:13,On Time
14872,14332,2023-09-04 04:43:33,Early
14873,9541,2024-07-27 06:28:19,On Time
14874,12477,2023-08-28 15:19:36,On Time
