quality_id,vendor_id,quality_score,inspection_date
13087,1356,94.75,2023-09-30 19:32:59
13088,1183,84.9,2024-03-09 12:10:58
13089,1151,94.3,2023-07-12 05:27:19
13090,1293,69.44,2024-12-17 13:31:34
13091,1410,71.66,2024-07-27 02:02:55
13092,1242,70.68,2024-11-08 17:26:43
13093,1420,92.09,2023-08-29 07:27:09
13094,1220,86.12,2023-10-16 01:02:42
13095,1063,76.61,2023-04-04 16:12:32
13096,1421,91.93,2023-04-17 23:11:37
13097,1435,80.02,2024-07-11 17:34:59
13098,1324,86.24,2023-05-15 12:20:31
13099,1349,94.49,2023-02-19 07:19:51
13100,1492,79.67,2024-02-05 22:41:36
13101,1206,90.95,2024-06-11 17:06:41
13102,1364,84.51,2023-09-26 16:41:48
13103,1191,96.32,2024-10-09 17:11:05
13104,1493,80.71,2024-02-01 21:55:29
13105,1293,75.3,2024-04-05 13:19:20
13106,1097,74.29,2024-11-02 11:47:43
13107,1115,71.58,2024-02-29 08:53:52
13108,1031,77.3,2023-12-29 08:10:13
13109,1206,79.98,2023-04-20 00:35:39
13110,1153,69.68,2023-05-17 08:02:43
13111,1457,90.38,2024-07-04 08:31:40
13112,1153,97.36,2023-06-26 20:17:44
13113,1361,79.21,2024-09-20 17:10:39
13114,1174,96.92,2024-03-01 00:56:05
13115,1473,79.56,2023-07-27 02:37:44
13116,1286,72.6,2023-05-21 06:00:33
13117,1404,94.64,2024-08-23 14:15:29
13118,1279,96.1,2024-03-10 15:48:05
13119,1127,87.04,2023-02-01 03:05:48
13120,1385,96.83,2024-02-22 11:16:25
13121,1143,77.03,2023-01-24 08:46:41
13122,1021,76.0,2024-04-03 07:46:11
13123,1286,94.49,2024-07-21 00:47:24
13124,1255,74.69,2024-04-07 00:38:11
13125,1011,94.88,2023-11-24 15:23:57
13126,1114,73.22,2023-04-25 14:11:48
13127,1218,88.98,2024-02-09 15:06:06
13128,1436,93.23,2024-12-20 23:41:31
13129,1414,94.95,2024-03-20 08:21:47
13130,1137,98.3,2023-01-21 09:24:54
13131,1069,75.36,2024-02-21 14:23:05
13132,1047,83.77,2023-09-18 05:01:50
13133,1239,98.0,2023-11-21 02:01:24
13134,1162,65.36,2023-04-24 07:25:54
13135,1033,86.23,2023-04-17 02:03:55
13136,1482,70.16,2024-12-16 03:00:13
13137,1378,80.19,2024-12-16 05:22:33
13138,1065,67.9,2023-05-14 20:58:03
13139,1179,76.61,2024-07-03 13:19:56
13140,1463,88.86,2023-11-15 15:24:02
13141,1415,93.0,2023-08-19 06:19:35
13142,1379,84.36,2023-07-25 12:48:51
13143,1312,80.05,2023-05-25 21:30:09
13144,1204,76.82,2023-11-09 07:51:49
13145,1455,96.29,2024-10-28 19:06:12
13146,1045,71.82,2023-01-17 00:30:22
13147,1033,88.6,2023-12-06 07:21:10
13148,1106,69.86,2024-04-08 16:32:28
13149,1480,96.04,2023-07-25 18:02:03
13150,1051,74.85,2024-08-04 10:50:25
13151,1133,77.81,2023-03-22 16:04:52
13152,1294,71.32,2023-12-17 04:04:04
13153,1133,97.23,2024-09-27 11:10:51
13154,1056,95.63,2024-03-27 14:40:02
13155,1337,81.33,2023-07-16 22:57:59
13156,1455,66.04,2023-12-23 09:54:30
13157,1089,96.21,2024-05-14 14:23:20
13158,1409,98.21,2023-02-10 19:16:09
13159,1451,67.41,2023-07-23 03:13:49
13160,1308,86.0,2023-02-02 15:29:25
13161,1292,97.98,2024-01-17 05:24:52
13162,1376,89.03,2023-03-22 15:13:40
13163,1476,82.81,2023-02-09 00:17:16
13164,1151,76.8,2024-11-09 18:57:46
13165,1392,90.53,2023-04-07 20:36:37
13166,1415,99.07,2023-04-07 03:06:24
13167,1319,87.05,2024-06-13 17:54:30
13168,1021,82.41,2024-04-20 08:04:49
13169,1237,70.79,2023-09-16 03:51:46
13170,1099,94.71,2023-10-19 19:42:12
13171,1489,78.24,2024-04-14 16:23:09
13172,1361,91.54,2024-12-30 03:51:35
13173,1106,77.0,2023-03-05 03:19:25
13174,1378,69.17,2024-10-25 03:21:33
13175,1306,88.07,2023-06-27 05:16:56
13176,1413,83.83,2024-02-24 22:43:36
13177,1316,70.2,2023-09-27 16:37:04
13178,1451,93.62,2024-12-02 07:04:43
13179,1300,75.44,2024-10-07 06:43:29
13180,1217,80.28,2024-12-07 02:04:20
13181,1258,82.14,2024-06-26 19:33:46
13182,1108,73.5,2024-08-21 02:55:14
13183,1361,82.32,2023-01-11 20:16:37
13184,1354,67.34,2024-05-03 12:25:22
13185,1143,71.45,2024-04-14 02:55:46
13186,1231,74.51,2024-12-19 15:58:52
13187,1423,77.4,2024-12-04 02:27:05
13188,1424,73.59,2024-10-31 23:31:16
13189,1175,81.24,2023-12-04 02:14:54
13190,1204,87.74,2024-10-30 06:10:54
13191,1500,76.91,2024-07-01 12:07:38
13192,1308,66.29,2024-01-25 03:17:29
13193,1344,86.86,2024-01-23 10:27:23
13194,1134,95.35,2023-09-04 23:01:26
13195,1198,69.3,2024-04-14 06:27:50
13196,1176,71.39,2024-07-27 08:46:47
13197,1186,66.02,2023-05-10 06:51:13
13198,1101,72.54,2024-05-02 21:07:39
13199,1218,75.2,2023-08-21 16:13:03
13200,1131,80.73,2023-07-21 08:38:51
13201,1352,89.14,2023-04-08 03:27:39
13202,1174,79.93,2024-02-22 14:27:29
13203,1146,77.59,2024-11-08 04:28:21
13204,1184,88.59,2023-11-11 21:45:08
13205,1348,87.25,2023-05-05 20:20:41
13206,1417,79.63,2023-12-05 06:14:08
13207,1145,76.68,2023-10-19 05:16:27
13208,1288,78.11,2023-02-07 09:46:15
13209,1076,78.96,2023-05-08 02:29:51
13210,1357,68.1,2023-08-10 22:54:30
13211,1213,71.27,2023-12-12 23:50:01
13212,1386,87.65,2023-10-07 02:26:04
13213,1154,97.13,2023-09-02 08:03:21
13214,1167,67.91,2024-11-16 23:51:28
13215,1447,69.17,2023-03-25 23:43:23
13216,1401,68.4,2023-07-02 07:54:24
13217,1116,73.81,2023-04-05 09:19:59
13218,1100,92.34,2024-01-04 18:33:36
13219,1034,93.84,2023-03-03 22:30:46
13220,1019,95.77,2023-02-22 08:17:59
13221,1318,92.05,2024-09-19 10:44:29
13222,1416,80.83,2023-04-27 04:36:56
13223,1306,84.61,2023-04-11 15:39:51
13224,1086,88.63,2023-08-18 15:22:11
13225,1498,73.54,2024-03-06 17:19:55
13226,1301,83.81,2024-02-01 21:57:19
13227,1231,82.76,2024-05-07 07:42:38
13228,1438,91.45,2024-01-06 23:58:42
13229,1378,73.08,2024-04-24 12:54:20
13230,1082,96.74,2023-10-27 11:20:38
13231,1371,78.35,2023-12-27 16:42:29
13232,1344,82.05,2023-11-08 20:31:53
13233,1257,76.56,2024-11-06 14:55:05
13234,1489,68.99,2024-05-01 14:17:00
13235,1322,71.13,2023-11-07 22:00:48
13236,1168,99.16,2023-01-07 07:00:36
13237,1152,77.07,2024-01-24 19:20:21
13238,1232,68.99,2023-03-24 19:30:19
13239,1052,80.36,2023-08-06 19:55:31
13240,1002,69.74,2024-09-09 11:32:42
13241,1189,86.21,2024-03-03 08:29:52
13242,1411,65.83,2023-01-21 16:10:52
13243,1194,84.34,2023-11-19 08:34:59
13244,1343,88.69,2024-06-27 06:45:15
13245,1417,67.78,2023-05-14 18:02:34
13246,1418,70.1,2023-08-07 10:17:23
13247,1446,91.72,2024-07-12 04:22:22
13248,1288,79.52,2024-03-17 18:04:33
13249,1259,68.18,2024-06-08 22:42:01
13250,1055,94.75,2023-12-04 04:37:59
13251,1283,90.42,2023-07-15 17:52:08
13252,1204,71.45,2023-08-27 16:47:41
13253,1008,76.98,2024-03-14 08:57:40
13254,1276,84.59,2024-05-30 22:49:07
13255,1180,65.74,2024-01-22 22:12:51
13256,1273,81.9,2023-06-04 13:49:24
13257,1109,76.75,2024-05-17 02:30:37
13258,1289,96.94,2024-03-07 00:43:03
13259,1311,72.79,2024-03-12 01:47:31
13260,1203,78.75,2023-12-16 21:42:11
13261,1329,70.6,2023-10-02 14:27:24
13262,1098,69.43,2024-11-25 16:24:00
13263,1364,74.65,2024-09-19 12:48:52
13264,1491,93.16,2024-11-08 18:42:19
13265,1455,78.03,2024-08-08 19:44:20
13266,1400,71.43,2023-08-26 22:34:15
13267,1347,65.58,2024-08-28 08:38:54
13268,1079,83.91,2024-12-06 11:59:27
13269,1320,82.08,2024-02-17 22:10:54
13270,1088,72.27,2023-12-02 19:27:48
13271,1357,77.53,2024-09-04 23:14:48
13272,1369,74.95,2024-02-12 23:27:29
13273,1168,89.55,2023-04-22 04:01:16
13274,1186,77.68,2023-07-23 00:28:12
13275,1083,81.2,2023-03-03 12:11:09
13276,1023,99.13,2024-09-29 21:19:25
13277,1103,95.89,2023-11-28 06:24:08
13278,1351,87.7,2023-07-10 09:02:38
13279,1350,81.65,2024-09-18 18:46:14
13280,1007,77.15,2024-03-10 08:12:51
13281,1443,97.54,2024-05-31 18:05:30
13282,1109,96.48,2024-10-13 16:20:30
13283,1315,70.69,2023-05-05 04:52:06
13284,1498,73.7,2023-12-20 03:44:30
13285,1370,78.47,2023-06-17 16:54:21
13286,1259,80.78,2023-07-01 00:49:31
13287,1486,83.71,2024-07-24 11:14:45
13288,1112,66.33,2024-08-07 03:21:19
13289,1286,67.35,2024-02-10 15:41:23
13290,1252,81.2,2024-03-14 19:04:19
13291,1394,96.68,2023-01-16 23:35:37
13292,1098,90.61,2024-03-16 06:25:33
13293,1013,83.73,2023-04-03 04:13:29
13294,1167,65.98,2024-11-19 09:08:30
13295,1077,67.36,2024-11-04 11:54:40
13296,1448,86.73,2024-05-14 16:26:51
13297,1281,71.61,2024-04-19 16:11:32
13298,1169,84.87,2024-02-19 02:58:59
13299,1226,80.65,2024-04-24 08:52:45
13300,1424,71.37,2024-05-05 13:11:15
13301,1318,81.06,2024-09-17 22:31:32
13302,1040,95.59,2023-04-09 02:35:04
13303,1488,72.75,2023-01-30 22:22:15
13304,1418,98.01,2024-05-25 01:37:26
13305,1335,72.91,2023-05-15 21:01:18
13306,1003,80.75,2024-01-27 00:37:00
13307,1436,89.94,2023-08-10 11:48:42
13308,1251,91.72,2024-08-03 23:36:50
13309,1302,75.7,2024-12-24 06:51:16
13310,1342,65.57,2024-02-12 13:28:43
13311,1098,86.59,2024-06-24 07:37:58
13312,1325,76.12,2024-01-02 07:50:09
13313,1297,82.98,2023-10-09 10:00:49
13314,1470,67.23,2023-03-04 01:53:15
13315,1316,78.49,2023-02-26 13:05:24
13316,1157,86.77,2023-06-25 01:28:24
13317,1392,67.87,2023-06-09 21:28:25
13318,1354,81.32,2023-03-07 12:58:58
13319,1004,80.08,2024-09-18 10:36:00
13320,1500,75.77,2023-12-20 07:16:10
13321,1281,99.01,2023-11-15 08:09:10
13322,1252,98.61,2024-09-16 16:27:39
13323,1434,81.89,2023-09-06 13:57:28
13324,1255,71.5,2024-05-09 10:02:29
13325,1407,81.08,2024-11-15 00:11:41
13326,1409,94.25,2024-10-24 16:19:17
13327,1354,76.89,2023-06-26 10:12:35
13328,1492,76.77,2023-08-10 16:12:55
13329,1326,92.91,2023-01-27 04:48:17
13330,1098,86.67,2023-07-07 15:47:07
13331,1149,78.98,2024-03-19 21:27:49
13332,1108,82.89,2023-01-18 00:24:25
13333,1350,85.51,2024-03-01 04:04:06
13334,1123,70.56,2023-09-25 22:16:49
13335,1312,81.46,2024-07-05 11:33:40
13336,1259,83.05,2023-11-24 17:47:44
13337,1079,99.34,2023-12-26 14:39:25
13338,1405,73.72,2024-04-23 16:28:05
13339,1211,73.55,2024-11-15 22:15:36
13340,1467,91.25,2024-10-27 14:46:12
13341,1177,76.56,2024-08-29 15:34:11
13342,1302,66.94,2024-09-21 00:46:20
13343,1382,98.05,2023-06-01 08:18:25
13344,1482,66.43,2023-04-07 23:06:15
13345,1375,96.72,2023-02-01 01:43:55
13346,1334,93.04,2024-10-01 15:42:00
13347,1068,86.07,2023-10-19 12:16:05
13348,1287,95.41,2023-10-16 00:49:03
13349,1302,71.75,2023-05-27 15:37:57
13350,1459,71.47,2024-06-22 20:37:57
13351,1428,80.31,2024-07-22 23:07:45
13352,1301,99.38,2023-10-17 14:49:08
13353,1459,65.32,2023-03-10 13:49:58
13354,1433,69.9,2023-11-17 00:52:47
13355,1260,89.8,2023-05-29 08:41:03
13356,1125,73.91,2024-11-20 09:33:11
13357,1208,84.13,2023-04-10 09:36:46
13358,1441,89.64,2024-07-10 14:48:39
13359,1312,94.0,2023-05-05 19:53:02
13360,1166,84.21,2023-08-25 09:10:12
13361,1262,68.48,2023-09-12 07:47:48
13362,1338,88.94,2024-08-07 22:50:29
13363,1217,82.29,2024-08-17 03:52:51
13364,1408,88.95,2024-12-27 15:33:27
13365,1436,66.97,2024-04-07 02:59:11
13366,1295,65.12,2024-05-25 07:44:06
13367,1111,96.29,2023-05-11 15:39:08
13368,1073,84.61,2023-10-02 08:51:45
13369,1165,71.16,2024-08-08 16:32:21
13370,1098,89.31,2024-08-23 13:12:37
13371,1418,89.4,2023-11-20 08:48:11
13372,1383,96.56,2023-11-15 12:32:51
13373,1040,91.46,2024-04-28 17:19:49
13374,1248,93.94,2023-04-26 04:08:09
13375,1168,93.82,2023-06-12 13:54:53
13376,1293,75.13,2023-11-06 04:39:20
13377,1126,83.0,2023-11-01 19:42:19
13378,1476,66.22,2024-01-18 12:19:37
13379,1050,66.48,2024-11-26 02:27:07
13380,1496,95.4,2024-11-10 01:56:24
13381,1267,66.76,2024-06-06 07:54:24
13382,1206,83.94,2023-07-25 20:20:42
13383,1315,97.04,2023-02-05 12:31:34
13384,1410,72.09,2023-05-02 17:07:39
13385,1444,80.27,2023-10-02 05:04:51
13386,1252,87.34,2023-05-13 00:54:55
13387,1008,84.38,2024-05-29 21:02:25
13388,1284,77.55,2023-06-30 23:03:19
13389,1212,92.17,2024-09-18 07:31:43
13390,1060,79.13,2023-08-22 03:51:37
13391,1256,78.32,2024-03-30 19:12:34
13392,1345,65.74,2024-06-03 08:02:25
13393,1266,94.83,2023-12-13 19:54:32
13394,1063,99.48,2024-04-13 20:10:12
13395,1189,90.64,2024-05-01 19:48:11
13396,1331,98.5,2024-04-11 06:56:23
13397,1154,82.09,2023-02-17 05:35:19
13398,1151,85.07,2023-02-13 18:19:09
13399,1447,95.52,2024-03-18 17:44:58
13400,1147,83.08,2023-07-25 05:03:25
13401,1146,67.47,2024-01-02 21:13:39
13402,1178,90.48,2024-05-06 00:45:14
13403,1147,69.8,2023-08-11 00:31:40
13404,1231,76.83,2023-04-04 08:58:42
13405,1232,94.13,2023-03-27 11:24:42
13406,1271,74.58,2023-02-19 10:44:21
13407,1016,97.24,2023-02-09 00:49:10
13408,1404,93.13,2024-12-18 21:11:18
13409,1147,98.4,2024-04-21 20:44:54
13410,1459,68.62,2023-08-13 15:42:57
13411,1455,75.17,2023-09-24 07:01:28
13412,1403,92.3,2024-03-03 03:08:50
13413,1344,88.23,2024-06-10 22:02:23
13414,1287,91.35,2023-03-03 14:51:58
13415,1436,95.1,2023-10-07 12:18:56
13416,1176,74.39,2024-10-12 15:26:26
13417,1008,98.55,2023-11-21 16:41:56
13418,1050,91.2,2023-07-30 06:49:52
13419,1189,97.7,2023-12-23 06:03:49
13420,1088,68.76,2023-12-31 21:47:58
13421,1392,84.25,2024-09-10 00:30:03
13422,1013,93.17,2024-07-30 07:34:56
13423,1202,68.08,2023-06-03 20:03:08
13424,1147,81.75,2023-11-26 21:28:41
13425,1434,92.52,2023-03-26 06:52:53
13426,1407,66.7,2023-02-09 16:47:37
13427,1441,89.76,2023-02-15 03:55:12
13428,1362,98.41,2023-03-20 07:00:07
13429,1353,66.94,2023-09-14 10:14:36
13430,1158,96.67,2023-05-10 16:52:17
13431,1478,79.46,2024-04-14 09:00:01
13432,1413,65.84,2023-03-26 04:34:57
13433,1485,77.01,2024-10-11 18:00:48
13434,1061,75.49,2023-09-21 17:16:17
13435,1035,73.59,2023-05-08 09:59:35
13436,1393,93.59,2023-09-17 11:59:51
13437,1456,80.61,2024-11-23 09:22:36
13438,1368,75.63,2024-08-16 03:16:21
13439,1281,75.7,2023-05-04 09:50:06
13440,1377,99.23,2024-06-19 01:07:42
13441,1106,86.35,2024-03-02 10:42:52
13442,1320,66.44,2024-05-15 05:33:17
13443,1371,95.63,2024-03-01 03:51:47
13444,1110,90.07,2024-09-28 14:50:01
13445,1293,72.3,2023-02-19 18:50:59
13446,1294,68.92,2024-06-21 06:33:27
13447,1264,78.01,2024-04-29 17:29:59
13448,1474,72.17,2023-11-30 10:47:03
13449,1331,89.21,2024-03-17 18:13:03
13450,1424,71.01,2024-09-04 06:49:51
13451,1279,83.07,2024-01-11 01:58:17
13452,1224,86.98,2024-01-06 20:34:11
13453,1173,88.08,2024-03-21 23:18:57
13454,1129,91.42,2024-10-17 08:22:26
13455,1433,82.35,2023-01-28 23:48:14
13456,1496,72.28,2024-05-12 18:10:45
13457,1246,76.71,2023-09-22 04:38:24
13458,1009,78.1,2023-02-04 14:22:03
13459,1296,88.72,2024-04-21 20:23:46
13460,1156,86.59,2024-01-12 03:02:58
13461,1097,82.08,2023-09-13 08:59:29
13462,1352,81.33,2023-04-24 18:22:43
13463,1136,67.08,2024-10-24 15:37:40
13464,1293,88.79,2024-01-08 15:47:54
13465,1210,92.74,2023-05-22 16:45:38
13466,1455,95.66,2023-02-19 10:32:06
13467,1274,65.7,2023-10-28 09:34:01
13468,1112,95.18,2024-05-15 03:03:00
13469,1204,95.22,2023-03-02 01:21:39
13470,1452,87.88,2024-11-29 08:25:21
13471,1077,74.61,2024-08-30 01:46:32
13472,1075,95.79,2023-11-08 20:56:02
13473,1080,76.99,2024-07-27 16:03:36
13474,1044,85.05,2024-07-15 08:54:08
13475,1078,80.21,2023-05-13 14:17:30
13476,1400,95.57,2024-10-06 00:58:26
13477,1436,73.9,2024-02-12 08:37:13
13478,1181,76.42,2023-04-09 01:57:18
13479,1214,79.07,2024-06-23 08:07:58
13480,1274,94.49,2023-09-28 18:58:51
13481,1424,75.98,2023-10-14 18:14:18
13482,1189,74.96,2023-12-21 12:58:11
13483,1281,92.46,2023-10-10 07:57:58
13484,1035,78.37,2023-12-15 02:48:40
13485,1071,87.94,2024-09-09 02:18:00
13486,1212,95.21,2024-09-16 08:00:22
13487,1283,72.78,2023-02-19 02:26:20
13488,1221,81.02,2024-12-19 07:27:53
13489,1138,81.8,2024-11-06 22:57:58
13490,1075,84.61,2023-03-23 06:05:50
13491,1404,96.69,2023-07-05 02:19:21
13492,1161,98.83,2024-12-24 04:39:38
13493,1235,92.64,2023-10-12 07:38:10
13494,1485,66.03,2023-05-18 19:13:27
13495,1246,69.04,2023-02-06 18:10:41
13496,1205,69.06,2024-12-25 19:38:20
13497,1336,83.34,2024-12-16 21:29:50
13498,1395,66.49,2023-01-27 23:28:10
13499,1453,82.65,2024-09-27 00:11:31
13500,1486,90.94,2023-07-06 13:53:22
13501,1323,75.42,2023-06-28 06:50:23
13502,1187,81.19,2024-07-27 07:39:07
13503,1450,68.33,2023-07-26 12:26:23
13504,1437,67.38,2023-06-09 10:49:28
13505,1422,83.42,2024-06-22 10:59:49
13506,1138,65.42,2024-04-22 15:13:17
13507,1006,89.27,2024-04-22 22:16:38
13508,1213,69.9,2024-03-17 02:22:45
13509,1095,95.85,2024-11-06 03:50:55
13510,1418,94.33,2024-01-06 05:05:59
13511,1049,72.82,2023-09-01 23:30:08
13512,1255,73.11,2023-02-28 01:13:32
13513,1288,66.27,2024-07-08 20:15:50
13514,1285,98.93,2024-03-12 21:53:25
13515,1378,66.91,2024-05-02 09:16:16
13516,1449,81.55,2024-03-10 01:26:07
13517,1417,94.3,2023-11-16 20:54:35
13518,1230,70.53,2024-01-17 17:02:20
13519,1273,91.6,2024-06-08 18:17:04
13520,1098,70.82,2024-11-11 18:08:32
13521,1049,75.51,2024-07-18 00:47:17
13522,1144,73.82,2024-12-10 17:25:15
13523,1135,66.62,2024-07-23 08:08:18
13524,1228,69.24,2024-02-16 19:36:37
13525,1269,88.3,2023-06-26 08:59:10
13526,1212,67.97,2024-04-12 23:59:40
13527,1388,98.66,2023-02-22 02:54:48
13528,1319,74.0,2024-09-09 21:08:35
13529,1197,68.78,2024-03-30 16:18:23
13530,1464,77.85,2024-12-16 18:25:36
13531,1124,74.52,2023-03-21 22:02:50
13532,1329,67.71,2024-01-28 20:10:09
13533,1235,87.65,2023-07-22 00:25:08
13534,1332,91.83,2023-03-18 05:05:58
13535,1078,65.07,2023-07-25 14:36:20
13536,1271,84.73,2023-11-25 05:42:51
13537,1389,87.27,2024-10-10 22:31:26
13538,1298,98.93,2023-11-25 02:50:45
13539,1274,87.78,2023-10-04 14:35:23
13540,1328,75.31,2024-01-25 09:14:40
13541,1136,88.1,2024-09-20 01:17:24
13542,1473,74.55,2024-12-11 08:44:05
13543,1324,69.82,2023-09-02 01:07:44
13544,1371,90.58,2023-12-12 01:25:37
13545,1154,81.69,2023-04-07 14:49:09
13546,1075,97.84,2024-04-11 10:37:16
13547,1326,67.15,2024-01-14 02:45:58
13548,1417,81.54,2024-07-28 05:43:29
13549,1022,73.66,2024-03-31 10:15:28
13550,1256,82.42,2024-10-28 10:32:37
13551,1477,66.47,2023-03-18 08:01:51
13552,1069,66.4,2024-11-16 05:00:46
13553,1129,83.5,2024-01-02 02:06:18
13554,1342,77.19,2023-07-01 09:22:49
13555,1035,65.79,2024-11-13 19:12:14
13556,1184,86.0,2024-01-27 07:44:13
13557,1223,80.32,2023-12-06 20:43:11
13558,1126,98.71,2024-06-23 09:10:34
13559,1323,93.72,2024-03-28 12:05:24
13560,1131,90.19,2024-06-30 22:04:02
13561,1199,81.53,2024-11-27 18:20:10
13562,1129,81.73,2023-08-20 18:37:33
13563,1298,97.43,2023-05-11 22:04:40
13564,1058,90.24,2024-09-12 01:43:28
13565,1344,68.11,2024-12-11 10:29:02
13566,1500,80.04,2024-11-20 21:31:20
13567,1229,79.43,2024-10-14 17:01:20
13568,1222,68.88,2023-05-07 17:09:50
13569,1224,94.17,2024-03-17 16:04:44
13570,1352,74.71,2024-12-25 17:05:42
13571,1085,77.89,2024-01-30 01:03:59
13572,1240,98.8,2024-03-03 23:16:16
13573,1448,88.53,2023-09-11 09:21:00
13574,1464,92.8,2024-09-19 11:33:00
13575,1260,68.63,2023-09-10 23:17:09
13576,1017,83.63,2024-07-08 20:26:39
13577,1077,89.69,2023-01-14 06:30:50
13578,1355,93.06,2023-09-18 21:57:16
13579,1424,95.53,2023-08-22 20:57:12
13580,1418,68.1,2023-07-21 03:17:26
13581,1440,90.51,2023-09-18 12:57:31
13582,1011,68.39,2024-12-31 14:35:43
13583,1484,78.94,2023-09-15 11:24:26
13584,1473,80.39,2023-10-11 05:13:02
13585,1296,74.89,2024-03-28 15:24:12
13586,1478,94.78,2023-03-10 21:26:02
13587,1141,85.23,2024-06-04 22:51:17
13588,1152,69.85,2023-07-31 17:44:20
13589,1100,77.86,2024-12-25 08:42:20
13590,1290,67.72,2024-02-23 10:56:02
13591,1136,82.06,2024-05-15 02:12:58
13592,1247,77.24,2024-09-04 14:47:29
13593,1210,76.1,2024-11-11 01:24:01
13594,1391,94.09,2024-09-29 04:00:50
13595,1318,94.31,2023-03-27 09:46:14
13596,1497,88.44,2023-04-05 02:19:57
13597,1046,96.72,2024-12-17 07:58:39
13598,1214,87.59,2023-01-10 15:35:47
13599,1199,86.36,2023-11-09 06:24:13
13600,1127,68.23,2024-08-15 11:11:50
13601,1382,65.36,2024-09-02 20:51:33
13602,1013,72.24,2023-12-25 08:49:30
13603,1386,92.14,2023-01-23 10:30:38
13604,1236,97.06,2024-02-23 01:51:21
13605,1258,72.92,2023-12-10 01:19:10
13606,1029,70.82,2024-06-02 07:42:22
13607,1347,93.83,2024-01-01 23:02:34
13608,1488,78.09,2024-02-03 01:10:37
13609,1338,98.74,2023-06-19 22:34:43
13610,1442,98.15,2024-12-05 22:40:34
13611,1002,76.53,2024-05-12 07:16:10
13612,1443,84.31,2024-06-13 12:38:55
13613,1437,88.45,2023-10-05 08:05:05
13614,1196,87.08,2023-05-13 18:38:23
13615,1317,98.65,2024-09-29 21:49:46
13616,1433,77.39,2023-05-15 11:58:05
13617,1174,90.04,2024-06-27 06:49:05
13618,1328,85.04,2023-12-30 21:13:23
13619,1100,82.96,2023-11-20 04:46:50
13620,1059,70.12,2023-06-10 21:18:58
13621,1304,91.0,2023-07-22 04:08:04
13622,1393,78.72,2023-02-07 00:00:48
13623,1402,69.46,2024-01-05 13:28:54
13624,1306,65.39,2023-05-06 09:15:15
13625,1342,70.12,2024-03-20 13:02:13
13626,1237,88.82,2023-05-01 11:38:25
13627,1203,90.83,2024-03-07 07:59:47
13628,1155,66.58,2024-10-21 13:11:16
13629,1416,70.34,2023-07-15 00:29:41
13630,1322,99.47,2023-12-27 16:23:07
13631,1066,79.28,2024-03-22 13:43:28
13632,1222,95.88,2023-06-22 11:33:18
13633,1278,79.03,2023-04-08 17:35:31
13634,1342,83.25,2023-04-29 12:14:41
13635,1152,95.21,2024-12-01 07:28:13
13636,1347,99.15,2024-12-11 11:10:49
13637,1203,67.45,2024-02-04 01:01:04
13638,1397,86.81,2024-04-22 14:19:40
13639,1378,81.16,2024-03-15 15:40:45
13640,1219,83.6,2023-06-08 22:17:50
13641,1143,71.96,2023-07-21 09:56:10
13642,1496,95.86,2023-07-22 15:01:46
13643,1368,74.89,2024-06-11 03:01:19
13644,1433,69.81,2024-06-28 06:00:24
13645,1145,89.46,2024-09-08 15:08:30
13646,1295,98.82,2023-05-05 02:52:49
13647,1201,73.29,2023-01-08 18:11:36
13648,1087,81.18,2024-08-04 12:38:31
13649,1004,67.23,2023-02-26 07:39:42
13650,1441,76.5,2024-01-30 17:29:45
13651,1015,92.8,2024-06-16 01:02:19
13652,1171,95.41,2024-09-14 15:19:21
13653,1380,73.09,2023-05-25 13:33:45
13654,1415,83.89,2024-03-22 02:27:47
13655,1262,92.08,2023-07-28 19:26:41
13656,1474,65.64,2024-06-09 11:32:55
13657,1443,72.32,2023-05-22 05:58:58
13658,1321,66.29,2023-04-03 18:07:53
13659,1342,69.38,2024-07-07 21:31:59
13660,1030,71.13,2023-01-27 18:45:36
13661,1314,66.02,2024-02-13 19:56:33
13662,1086,80.11,2024-10-11 01:36:51
13663,1225,79.23,2023-12-22 12:55:28
13664,1056,75.06,2024-11-17 18:35:01
13665,1197,75.98,2023-08-14 10:11:15
13666,1420,83.53,2023-12-25 03:06:35
13667,1302,92.77,2024-05-07 06:32:58
13668,1458,98.64,2024-12-01 21:13:09
13669,1385,93.18,2023-10-06 15:45:24
13670,1245,78.45,2024-09-25 07:35:38
13671,1396,95.21,2024-04-07 16:51:42
13672,1369,93.43,2024-10-30 05:57:23
13673,1067,96.47,2023-11-13 20:08:54
13674,1125,67.26,2023-06-07 07:06:14
13675,1010,77.2,2023-11-25 15:38:11
13676,1001,66.61,2024-03-12 09:40:03
13677,1275,76.09,2023-02-04 05:19:47
13678,1338,74.68,2024-09-16 13:31:03
13679,1237,96.41,2024-01-28 07:24:20
13680,1372,97.6,2024-07-22 00:23:39
13681,1095,88.98,2024-09-07 13:31:41
13682,1183,74.76,2023-05-02 18:15:16
13683,1177,65.24,2024-04-28 17:10:00
13684,1183,88.13,2023-03-14 22:18:29
13685,1214,82.23,2023-07-20 21:13:07
13686,1324,72.15,2023-09-10 17:10:53
13687,1297,71.06,2024-07-17 20:46:06
13688,1183,84.32,2024-02-21 03:34:30
13689,1458,69.49,2023-08-25 03:42:23
13690,1458,83.94,2023-07-13 08:43:19
13691,1207,96.6,2023-12-25 02:53:58
13692,1069,92.31,2024-11-16 21:15:49
13693,1370,97.48,2023-07-31 09:34:35
